Id,Nombre,Apellidos,Edad,SalarioMensual,RetencionFuente,Cargo
327515,Raul,Gutierrez,43,43756448,0.1,Desarrollador Junior
369032,Ana,Perez,27,3493780,0.1,Desarrollador Senior
173456,Mauricio,Urrego,54,9082719,0.1,Desarrollador Senior
496343,Pablo,Gomez,36,28740753,0.1,Arquitecto
171987,Isabel,Gonzalez,34,33681768,0.1,Desarrollador Junior
75936,Raul,Gomez,24,8238009,0.1,Arquitecto
305574,Pablo,Gomez,25,22709164,0.1,Arquitecto
430644,Juan,Perez,49,21311428,0.1,Desarrollador Senior
214715,Ana,Montoya,39,30590142,0.1,Arquitecto
32668,Kelly,Gomez,29,21187597,0.1,Desarrollador Junior
417626,Kelly,Urrego,49,43647421,0.1,Desarrollador Senior
53249,Pablo,Gomez,38,31755708,0.1,Desarrollador Junior
30334,Manuela,Gonzalez,34,39502544,0.1,Arquitecto
183563,Mauricio,Perez,34,4107457,0.1,Arquitecto
373582,Ana,Urrego,58,29642000,0.1,Arquitecto
407322,Ana,Peralta,43,41607927,0.1,Desarrollador Senior
219254,Pablo,Urrego,24,27669433,0.1,Desarrollador Senior
424506,Pablo,Urrego,51,3723031,0.1,Arquitecto
265158,Mauricio,Urrego,45,14585744,0.1,Arquitecto
381908,Juan,Gonzalez,29,29517997,0.1,Desarrollador Senior
172281,Raul,Perez,37,11411844,0.1,Arquitecto
347309,Isabel,Montoya,47,4026369,0.1,Desarrollador Junior
377375,Raul,Perez,23,32123319,0.1,Arquitecto
415949,Juan,Perez,49,13808501,0.1,Desarrollador Junior
209135,Kelly,Gutierrez,55,44729241,0.1,Desarrollador Junior
167662,Veronica,Urrego,37,8078397,0.1,Desarrollador Junior
359703,Juan,Gutierrez,30,41511309,0.1,Desarrollador Junior
457272,Kelly,Urrego,55,21528062,0.1,Desarrollador Senior
10062,Juan,Gomez,27,20211238,0.1,Arquitecto
72771,Isabel,Gutierrez,39,45548278,0.1,Desarrollador Senior
240370,Andres,Urrego,28,10787108,0.1,Desarrollador Senior
59237,Ana,Montoya,57,18049681,0.1,Desarrollador Senior
46108,Manuela,Gutierrez,39,3750272,0.1,Desarrollador Junior
240294,Veronica,Montoya,58,22005589,0.1,Arquitecto
498456,Mauricio,Perez,49,48766376,0.1,Desarrollador Senior
172908,Mauricio,Perez,35,10907055,0.1,Desarrollador Senior
407982,Ana,Perez,23,13691136,0.1,Desarrollador Junior
490937,Kelly,Gonzalez,59,40911651,0.1,Arquitecto
1871,Isabel,Gomez,45,37271692,0.1,Desarrollador Senior
2603,Juan,Perez,26,12122505,0.1,Arquitecto
477793,Mauricio,Gomez,39,8548374,0.1,Desarrollador Junior
361264,Isabel,Gutierrez,27,34824481,0.1,Arquitecto
413057,Ana,Perez,25,31672721,0.1,Arquitecto
462617,Pablo,Gonzalez,57,45267300,0.1,Arquitecto
98087,Juan,Perez,37,36790648,0.1,Desarrollador Junior
33549,Mauricio,Gutierrez,37,25954049,0.1,Desarrollador Junior
135475,Raul,Gomez,40,19826745,0.1,Desarrollador Senior
497863,Isabel,Urrego,27,8309468,0.1,Arquitecto
398803,Manuela,Gutierrez,46,24069958,0.1,Desarrollador Junior
339524,Raul,Perez,23,28905089,0.1,Arquitecto
28411,Veronica,Montoya,46,5694384,0.1,Desarrollador Junior
408346,Raul,Perez,48,36340768,0.1,Desarrollador Senior
210641,Ana,Urrego,49,47991350,0.1,Desarrollador Senior
270289,Andres,Perez,34,2057919,0.1,Desarrollador Senior
57495,Juan,Gomez,52,24521900,0.1,Desarrollador Senior
151665,Ana,Gonzalez,54,7495834,0.1,Arquitecto
390072,Ana,Gutierrez,33,10413753,0.1,Desarrollador Junior
436127,Veronica,Urrego,24,17181359,0.1,Arquitecto
261149,Juan,Perez,59,29924035,0.1,Arquitecto
214472,Isabel,Urrego,22,25020255,0.1,Desarrollador Junior
54788,Andres,Gutierrez,45,38207254,0.1,Desarrollador Junior
449373,Manuela,Perez,45,23871738,0.1,Arquitecto
44540,Pablo,Urrego,56,17308961,0.1,Desarrollador Senior
293858,Ana,Montoya,55,39759018,0.1,Desarrollador Senior
173419,Raul,Peralta,40,37850536,0.1,Arquitecto
154295,Veronica,Gomez,34,25579198,0.1,Desarrollador Junior
409045,Kelly,Montoya,26,41692388,0.1,Arquitecto
17144,Isabel,Gutierrez,52,24143473,0.1,Desarrollador Junior
336149,Ana,Gonzalez,35,18989646,0.1,Desarrollador Senior
307740,Juan,Perez,26,49217795,0.1,Desarrollador Senior
47169,Juan,Gutierrez,22,47812397,0.1,Arquitecto
499648,Pablo,Perez,54,36229953,0.1,Desarrollador Senior
219147,Juan,Urrego,44,18715319,0.1,Desarrollador Junior
476451,Manuela,Peralta,57,9189346,0.1,Arquitecto
410707,Juan,Gonzalez,48,30478037,0.1,Desarrollador Junior
279070,Ana,Montoya,35,13537943,0.1,Arquitecto
484477,Mauricio,Urrego,58,11752510,0.1,Desarrollador Senior
187509,Mauricio,Perez,54,32388471,0.1,Desarrollador Senior
288859,Pablo,Gomez,59,26818492,0.1,Arquitecto
300009,Juan,Urrego,43,49726381,0.1,Arquitecto
140184,Ana,Montoya,37,16723605,0.1,Desarrollador Senior
333942,Kelly,Perez,50,18136374,0.1,Arquitecto
293677,Andres,Gonzalez,58,46110277,0.1,Arquitecto
283101,Mauricio,Urrego,39,2695301,0.1,Desarrollador Junior
395599,Juan,Perez,41,5736635,0.1,Desarrollador Senior
303650,Kelly,Perez,22,34269629,0.1,Desarrollador Junior
474310,Veronica,Gutierrez,24,41641546,0.1,Desarrollador Senior
286488,Mauricio,Perez,60,44738589,0.1,Desarrollador Senior
394125,Manuela,Urrego,56,47662254,0.1,Desarrollador Senior
243640,Raul,Perez,59,30468342,0.1,Desarrollador Junior
24320,Mauricio,Gutierrez,39,35223570,0.1,Arquitecto
250677,Andres,Gomez,25,5616971,0.1,Arquitecto
120381,Juan,Urrego,43,48429810,0.1,Arquitecto
490857,Mauricio,Montoya,42,16252884,0.1,Desarrollador Senior
255349,Raul,Urrego,59,42485310,0.1,Desarrollador Junior
492319,Manuela,Peralta,42,46281751,0.1,Arquitecto
167030,Raul,Gomez,57,40744784,0.1,Arquitecto
265055,Mauricio,Peralta,29,30175122,0.1,Desarrollador Junior
486081,Kelly,Gutierrez,46,15976870,0.1,Desarrollador Senior
260648,Kelly,Perez,29,18108472,0.1,Arquitecto
137502,Raul,Montoya,45,6981175,0.1,Desarrollador Junior
427467,Isabel,Montoya,40,30400651,0.1,Desarrollador Junior
373327,Pablo,Perez,29,26261621,0.1,Desarrollador Senior
457609,Manuela,Gomez,47,6235494,0.1,Arquitecto
489457,Kelly,Gutierrez,24,18295027,0.1,Desarrollador Senior
383402,Raul,Gutierrez,59,45354450,0.1,Desarrollador Junior
171264,Raul,Gomez,27,47513611,0.1,Arquitecto
337504,Raul,Montoya,48,19195772,0.1,Desarrollador Junior
234400,Juan,Montoya,34,11790902,0.1,Arquitecto
130456,Mauricio,Gutierrez,29,25343642,0.1,Arquitecto
36556,Andres,Perez,23,3059142,0.1,Desarrollador Senior
416583,Isabel,Gonzalez,48,6308048,0.1,Arquitecto
368092,Ana,Perez,26,27106133,0.1,Arquitecto
37680,Kelly,Gutierrez,31,48974852,0.1,Arquitecto
431646,Juan,Gonzalez,60,47066315,0.1,Desarrollador Senior
376109,Veronica,Peralta,32,19573406,0.1,Desarrollador Senior
95574,Pablo,Gomez,50,18152790,0.1,Arquitecto
62407,Juan,Urrego,44,10666212,0.1,Desarrollador Junior
131661,Manuela,Gutierrez,57,16880873,0.1,Desarrollador Senior
238656,Juan,Perez,36,7820248,0.1,Desarrollador Junior
323160,Pablo,Montoya,47,48264616,0.1,Arquitecto
229419,Isabel,Gonzalez,45,45505646,0.1,Arquitecto
197535,Pablo,Gutierrez,56,32976887,0.1,Desarrollador Senior
492008,Kelly,Gonzalez,28,27925142,0.1,Desarrollador Junior
357121,Andres,Gutierrez,30,38456577,0.1,Desarrollador Junior
490061,Andres,Peralta,24,38801999,0.1,Desarrollador Senior
453215,Veronica,Montoya,55,38087623,0.1,Desarrollador Senior
469231,Isabel,Gonzalez,27,17915602,0.1,Desarrollador Senior
267560,Kelly,Peralta,59,3181034,0.1,Desarrollador Junior
380541,Juan,Montoya,31,48464092,0.1,Desarrollador Senior
271427,Kelly,Perez,51,16952300,0.1,Desarrollador Junior
37284,Raul,Peralta,29,23191852,0.1,Desarrollador Junior
194089,Juan,Perez,26,26396094,0.1,Desarrollador Senior
256629,Mauricio,Gutierrez,37,12631156,0.1,Arquitecto
377624,Manuela,Perez,57,26392874,0.1,Arquitecto
64865,Ana,Perez,39,29753796,0.1,Arquitecto
60985,Veronica,Gomez,35,5538368,0.1,Desarrollador Senior
178678,Juan,Gutierrez,32,32017009,0.1,Desarrollador Senior
133510,Raul,Gonzalez,38,47426036,0.1,Desarrollador Senior
177781,Manuela,Urrego,41,4334674,0.1,Arquitecto
219324,Juan,Urrego,23,13513006,0.1,Desarrollador Junior
64469,Andres,Urrego,55,25285025,0.1,Desarrollador Junior
251857,Raul,Montoya,29,38717942,0.1,Desarrollador Senior
306140,Ana,Montoya,23,33040887,0.1,Desarrollador Senior
307013,Andres,Urrego,35,8521466,0.1,Desarrollador Senior
218118,Mauricio,Gutierrez,58,40301527,0.1,Desarrollador Junior
56541,Isabel,Montoya,32,24765032,0.1,Arquitecto
6773,Ana,Peralta,44,47897160,0.1,Desarrollador Senior
197047,Andres,Urrego,28,26496759,0.1,Desarrollador Junior
139255,Andres,Urrego,31,38852610,0.1,Desarrollador Senior
426094,Mauricio,Montoya,45,7550815,0.1,Arquitecto
311772,Kelly,Peralta,41,42597619,0.1,Desarrollador Junior
282064,Juan,Urrego,31,25393670,0.1,Arquitecto
370301,Isabel,Peralta,47,11459052,0.1,Arquitecto
144025,Isabel,Urrego,49,30628270,0.1,Arquitecto
475970,Isabel,Peralta,51,29523953,0.1,Desarrollador Junior
419958,Veronica,Montoya,24,28169731,0.1,Arquitecto
55059,Juan,Perez,53,30486775,0.1,Desarrollador Senior
445927,Pablo,Urrego,60,21806316,0.1,Arquitecto
42943,Manuela,Gonzalez,25,30534964,0.1,Desarrollador Senior
215768,Raul,Montoya,45,49684432,0.1,Arquitecto
95540,Mauricio,Gomez,40,27204565,0.1,Desarrollador Senior
393502,Andres,Urrego,25,36091375,0.1,Desarrollador Junior
144257,Veronica,Gutierrez,51,25908396,0.1,Desarrollador Senior
97039,Mauricio,Gonzalez,36,14814447,0.1,Desarrollador Senior
419050,Pablo,Urrego,30,43697896,0.1,Desarrollador Senior
234554,Veronica,Gomez,40,35390960,0.1,Desarrollador Junior
450654,Raul,Peralta,40,39538352,0.1,Arquitecto
357909,Raul,Urrego,58,43473353,0.1,Desarrollador Senior
306242,Andres,Urrego,27,3313554,0.1,Desarrollador Junior
355553,Kelly,Gomez,57,36523652,0.1,Desarrollador Junior
209908,Pablo,Perez,26,37031912,0.1,Desarrollador Senior
458858,Ana,Urrego,49,15203336,0.1,Desarrollador Senior
117559,Isabel,Peralta,49,33374003,0.1,Arquitecto
249419,Mauricio,Gonzalez,51,37842413,0.1,Arquitecto
223537,Andres,Peralta,51,30229361,0.1,Arquitecto
119909,Veronica,Gomez,40,45758807,0.1,Desarrollador Junior
359207,Veronica,Urrego,47,33869130,0.1,Desarrollador Senior
312998,Pablo,Peralta,60,27917664,0.1,Arquitecto
147444,Pablo,Urrego,34,40044589,0.1,Arquitecto
94897,Pablo,Peralta,58,38249280,0.1,Desarrollador Junior
202874,Ana,Peralta,37,5120593,0.1,Desarrollador Junior
220280,Andres,Gomez,59,6769671,0.1,Desarrollador Senior
420138,Pablo,Gonzalez,36,26079122,0.1,Desarrollador Senior
28785,Andres,Urrego,28,15437084,0.1,Desarrollador Senior
173806,Ana,Peralta,27,25037415,0.1,Arquitecto
268270,Kelly,Gomez,45,16875828,0.1,Arquitecto
486325,Veronica,Gomez,30,19712035,0.1,Desarrollador Senior
164536,Ana,Peralta,34,33980629,0.1,Desarrollador Junior
168206,Kelly,Gonzalez,38,41350793,0.1,Desarrollador Senior
100219,Manuela,Perez,34,3187227,0.1,Desarrollador Senior
65876,Ana,Montoya,46,19070232,0.1,Desarrollador Senior
133023,Manuela,Peralta,59,31612898,0.1,Arquitecto
16829,Raul,Urrego,56,29425878,0.1,Desarrollador Senior
371985,Isabel,Gutierrez,30,6727010,0.1,Desarrollador Senior
416563,Pablo,Perez,51,8897248,0.1,Desarrollador Junior
75149,Veronica,Peralta,35,6637432,0.1,Arquitecto
83217,Pablo,Gonzalez,24,18369368,0.1,Desarrollador Senior
480105,Mauricio,Gonzalez,58,4718029,0.1,Desarrollador Junior
318864,Veronica,Gonzalez,58,6113627,0.1,Desarrollador Senior
150719,Isabel,Gutierrez,55,11277456,0.1,Arquitecto
286263,Juan,Peralta,59,26308377,0.1,Arquitecto
30660,Manuela,Montoya,37,48961408,0.1,Arquitecto
263149,Juan,Perez,51,47905540,0.1,Desarrollador Senior
131868,Veronica,Montoya,48,37400976,0.1,Desarrollador Junior
49948,Kelly,Gutierrez,30,44175712,0.1,Desarrollador Junior
355365,Juan,Gonzalez,58,23181795,0.1,Desarrollador Junior
323306,Juan,Gonzalez,48,41500793,0.1,Arquitecto
368871,Andres,Urrego,26,46913269,0.1,Desarrollador Junior
262164,Pablo,Gonzalez,37,36238520,0.1,Desarrollador Junior
316880,Veronica,Gomez,46,26063708,0.1,Desarrollador Senior
197695,Veronica,Gutierrez,23,19642772,0.1,Desarrollador Junior
773,Isabel,Gonzalez,35,36104796,0.1,Desarrollador Senior
144710,Manuela,Gutierrez,34,40453051,0.1,Desarrollador Junior
483451,Isabel,Gomez,40,49744184,0.1,Arquitecto
204629,Pablo,Perez,48,36843796,0.1,Desarrollador Junior
274478,Manuela,Peralta,59,19769391,0.1,Desarrollador Senior
388479,Andres,Montoya,49,45699011,0.1,Desarrollador Senior
353730,Andres,Montoya,39,12477626,0.1,Desarrollador Junior
229140,Mauricio,Gutierrez,42,15024094,0.1,Desarrollador Junior
87701,Mauricio,Perez,49,36767043,0.1,Desarrollador Junior
220247,Juan,Perez,42,40483815,0.1,Desarrollador Senior
483087,Isabel,Gomez,50,37636281,0.1,Desarrollador Senior
55602,Juan,Gutierrez,51,49635845,0.1,Arquitecto
492632,Isabel,Gomez,27,42588423,0.1,Desarrollador Junior
232048,Juan,Gomez,40,21073959,0.1,Desarrollador Senior
497029,Raul,Urrego,29,42770802,0.1,Arquitecto
474996,Ana,Peralta,28,4601312,0.1,Desarrollador Senior
333839,Ana,Gutierrez,26,35114603,0.1,Desarrollador Junior
64022,Andres,Peralta,54,13876715,0.1,Desarrollador Senior
484604,Isabel,Gomez,29,5297396,0.1,Desarrollador Junior
376973,Juan,Urrego,48,13437174,0.1,Desarrollador Junior
192628,Juan,Gomez,55,26850024,0.1,Arquitecto
200070,Veronica,Montoya,49,13693191,0.1,Desarrollador Senior
117947,Pablo,Perez,34,7384651,0.1,Desarrollador Senior
38417,Mauricio,Perez,39,12530379,0.1,Desarrollador Senior
113890,Kelly,Gomez,47,48160643,0.1,Desarrollador Senior
79409,Mauricio,Perez,41,41915799,0.1,Desarrollador Junior
285880,Mauricio,Gonzalez,35,7701838,0.1,Arquitecto
288290,Pablo,Peralta,34,29630462,0.1,Desarrollador Junior
124197,Veronica,Gonzalez,49,28204605,0.1,Arquitecto
294756,Mauricio,Perez,54,35043774,0.1,Desarrollador Senior
100500,Veronica,Peralta,40,47310934,0.1,Desarrollador Senior
176324,Manuela,Montoya,60,45517918,0.1,Desarrollador Junior
281526,Isabel,Gonzalez,26,7856579,0.1,Desarrollador Junior
422665,Ana,Gutierrez,30,17378650,0.1,Desarrollador Senior
379192,Kelly,Montoya,37,49073219,0.1,Desarrollador Senior
208464,Kelly,Gutierrez,29,2044121,0.1,Arquitecto
189435,Manuela,Gonzalez,35,22224938,0.1,Desarrollador Senior
430184,Veronica,Gomez,42,48584544,0.1,Arquitecto
342164,Veronica,Perez,48,16873982,0.1,Desarrollador Senior
329769,Isabel,Gutierrez,43,28453951,0.1,Desarrollador Junior
438585,Raul,Gutierrez,29,29014252,0.1,Arquitecto
198427,Veronica,Gomez,47,24794180,0.1,Desarrollador Junior
403523,Ana,Gonzalez,57,33150458,0.1,Desarrollador Junior
451582,Kelly,Perez,37,36958290,0.1,Desarrollador Junior
228631,Pablo,Montoya,57,43202494,0.1,Arquitecto
168075,Mauricio,Gutierrez,56,42937230,0.1,Desarrollador Senior
165076,Veronica,Gutierrez,44,31718960,0.1,Desarrollador Junior
468957,Manuela,Gonzalez,52,36270788,0.1,Desarrollador Senior
66694,Raul,Peralta,44,30077265,0.1,Desarrollador Junior
136716,Isabel,Gutierrez,35,33054677,0.1,Desarrollador Senior
347300,Isabel,Gonzalez,46,21348746,0.1,Desarrollador Junior
457112,Kelly,Gomez,26,37802408,0.1,Desarrollador Senior
327969,Juan,Peralta,59,40288090,0.1,Desarrollador Junior
